timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:16:19.205818+00:00,candidate,47,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=47&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57693,0.018,24.745,218.761,736.266,741.609,1048576,1424180.0,1,1.1,
2026-07-29T10:16:19.634174+00:00,candidate,48,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=48&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57695,0.021,1.055,145.415,272.049,278.161,65536,240897.0,1,1.1,
2026-07-29T10:16:20.064789+00:00,candidate,49,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=49&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57697,0.02,0.92,148.726,275.061,279.722,65536,238259.0,1,1.1,
2026-07-29T10:16:20.682667+00:00,candidate,50,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=50&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57699,0.024,0.968,141.917,460.848,467.07,1048576,2275318.0,1,1.1,
2026-07-29T10:16:21.517518+00:00,candidate,51,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=51&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57701,0.019,1.026,146.81,680.109,684.7,8388608,12334211.0,1,1.1,
2026-07-29T10:16:22.151400+00:00,candidate,52,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=52&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57703,0.021,11.242,156.81,478.269,482.74,1048576,2192439.0,1,1.1,
2026-07-29T10:16:22.460230+00:00,candidate,53,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=53&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57705,0.019,1.228,153.001,153.07,157.799,1024,6689.0,1,1.1,
2026-07-29T10:16:23.123530+00:00,candidate,54,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=54&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57707,0.018,1.141,145.164,507.565,512.721,1048576,2065895.0,1,1.1,
2026-07-29T10:16:24.306601+00:00,candidate,55,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=55&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57709,0.018,19.272,218.516,1025.725,1031.713,8388608,8178223.0,1,1.1,
2026-07-29T10:16:24.738978+00:00,candidate,56,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=56&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57711,0.023,1.051,147.656,277.626,282.718,65536,236058.0,1,1.1,
2026-07-29T10:16:25.293890+00:00,candidate,57,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=57&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57713,0.02,1.253,198.575,398.83,403.888,65536,164320.0,1,1.1,
